transaction_id,timestamp,recipient_name,recipient_upi,amount,amount_deviation,new_beneficiary,txn_count_last_10min,receiver_unique_senders_24h,receiver_txn_velocity,previous_fraud_reports,device_changed_recently,failed_auth_attempts,unusual_transaction_hour,destination_account_age_days,is_fraud
c4f65016-0de5-4c68-994b-9ba61a414f99,2026-06-22T05:04:35.598965,Neha,neha@demo,3084.68,0.9963,1,2,29,0.4237,0,0,0,0,2304,0
c44b44be-8bb1-4505-b79b-a0ad33f70d47,2026-07-11T20:17:35.540229,Neha,neha@demo,680.24,0.4183,0,1,9,0.1158,0,0,2,1,1148,0
46bcdc0c-624c-4828-ba66-b999b89e1080,2026-06-23T21:40:35.429240,Rahul,rahul@demo,1915.35,1.4708,0,3,33,0.5766,2,0,2,1,794,0
725c3632-aeab-455d-8a9a-e0f5fd0529f9,2026-06-23T05:11:35.984212,Neha,neha@demo,338.97,1.2202,0,0,39,0.6408,0,1,0,0,1618,0
c7dda658-d449-46ff-95c2-a2ed530c5d2c,2026-09-01T07:22:35.809347,QuickCash,quickcash@demo,1380.94,3.3729,0,0,22,0.3655,0,0,2,1,2218,0
96d9968f-7e0b-457d-8407-5ffe32ba3664,2026-07-23T09:46:35.539306,Rahul,rahul@demo,2772.82,2.7109,0,0,16,0.6517,0,0,0,0,894,0
82ec78f9-7ff8-4d39-8e74-2c56daee2fb9,2026-05-31T04:42:35.880775,Neha,neha@demo,1401.13,3.4759,0,1,17,0.3028,0,0,0,1,2006,0
2824af40-adc9-4d87-a8cf-9faeb1065650,2026-05-25T06:41:35.860270,RewardDesk,rewarddesk@demo,5460.81,0.3911,1,7,23,0.2732,0,0,0,1,766,0
616271b9-760c-4e07-83b8-c413a94c28a9,2026-08-26T14:00:35.461821,QuickCash,quickcash@demo,1649.93,2.6919,0,1,3,0.0901,0,0,0,0,2207,0
dfd49953-5daa-43f6-b6ff-238f9a93ddaf,2026-07-04T19:36:34.942002,Neha,neha@demo,2462.93,2.1441,0,1,15,0.319,0,0,2,0,958,0
f8a77542-5aec-4071-9da8-89463885b7c4,2026-07-16T11:45:35.204603,Rahul,rahul@demo,1083.59,0.9089,0,3,49,0.409,0,0,0,1,907,0
5c32e830-c2ca-409d-825b-5b541f31fb28,2026-08-16T23:51:35.365900,QuickCash,quickcash@demo,1199.58,1.2292,1,0,15,0.3449,0,0,0,1,2140,0
3ae0b716-3721-4ada-b946-5f5138a1db2a,2026-07-17T23:46:35.156731,QuickCash,quickcash@demo,2355.16,2.6111,1,1,7,0.2779,2,0,2,1,864,0
08596c36-a3b5-4b35-9920-35ee85825ab2,2026-06-14T19:12:35.408257,Rahul,rahul@demo,4494.52,0.7213,0,0,2,0.3785,0,0,0,0,158,0
efa5dfa0-70d5-4312-807a-400328dfa306,2026-06-21T14:17:35.165895,Neha,neha@demo,527.78,1.8168,1,2,3,0.108,0,0,0,0,1137,0
55cbb00a-4594-467a-b054-836799425c2c,2026-07-19T03:27:35.625914,RewardDesk,rewarddesk@demo,1331.27,3.1171,0,4,5,0.1908,0,0,0,0,1109,0
3aa47e51-1f7a-45a3-acfa-b2de7769056f,2026-07-23T22:21:35.394955,QuickCash,quickcash@demo,273.03,3.2681,0,4,3,0.4718,0,0,0,1,901,0
436ae07f-3851-4b2b-a50a-5eff5ef65900,2026-06-30T21:45:35.829829,Neha,neha@demo,2896.63,3.236,0,2,13,0.0962,0,0,0,0,2030,0
843aa785-db89-42f3-8d0e-d1919cafa749,2026-06-21T12:23:35.852122,RewardDesk,rewarddesk@demo,2514.85,1.8564,0,1,24,0.2531,0,0,0,0,1910,0
a5dfeb4a-e983-409a-82b9-fd82fcb99eb6,2026-05-18T06:31:35.407114,QuickCash,quickcash@demo,801.79,1.059,0,1,3,0.2563,0,0,0,0,1885,0
d012a501-0f49-4c84-a876-33b03af0271d,2026-08-05T17:54:35.663122,RewardDesk,rewarddesk@demo,1362.59,0.8211,1,6,51,0.6975,0,0,0,1,1992,1
e62700c1-9713-495b-9615-3099061dff46,2026-07-28T03:11:35.539531,Rahul,rahul@demo,137.09,0.6505,0,2,32,0.1701,0,0,0,0,2198,0
d016c10e-50cd-45d3-8159-bde818fcb04e,2026-08-02T11:02:35.787220,Rahul,rahul@demo,9416.48,1.2032,1,0,23,0.1557,0,0,0,0,276,0
4a799e96-9a47-4432-b508-60e99147021e,2026-08-06T13:43:35.306729,RewardDesk,rewarddesk@demo,489.57,3.1187,0,0,9,0.1205,0,0,0,1,369,0
ba4d9536-6546-4a44-8b58-2baf68bc2de0,2026-08-29T17:30:35.536268,RewardDesk,rewarddesk@demo,883.46,2.4896,0,0,32,0.0963,0,0,1,0,1659,0
15d52a04-8368-4118-95ae-7853b429fee7,2026-06-03T21:14:35.485428,Rahul,rahul@demo,1468.74,2.8868,0,2,14,0.113,0,0,0,0,539,0
def2b9e7-21ea-4b6f-ba78-1c5eb25009db,2026-07-10T06:01:35.290071,RewardDesk,rewarddesk@demo,2831.24,1.3098,0,1,5,0.1656,0,0,1,0,1334,0
2084addf-fd57-412e-96ce-66a60366246f,2026-08-29T17:25:35.564971,Neha,neha@demo,1824.97,4.7372,1,5,34,0.778,0,1,2,1,738,1
01c429ce-6053-4273-b15b-1e0f284b4b7c,2026-06-26T04:35:35.741959,QuickCash,quickcash@demo,1038.04,1.88,0,4,1,0.5214,0,0,0,0,2268,0
842763cf-2a0d-4de4-a42a-5c3120375614,2026-06-06T11:57:35.110643,Neha,neha@demo,6533.55,2.2521,1,2,14,0.6778,2,0,0,0,2191,0
acb4d9cb-93e1-4ca8-b515-3d32bdb58c7a,2026-07-14T23:38:35.422876,Neha,neha@demo,3583.75,2.3974,0,0,5,0.5804,0,0,0,1,1243,0
52698170-2026-43e6-8161-e335c9e721ee,2026-05-26T11:13:35.264272,RewardDesk,rewarddesk@demo,9133.97,2.447,1,4,75,0.776,2,0,1,1,1183,1
b8813387-44f2-469d-b7a5-b9797c293c1b,2026-05-18T14:11:35.899684,Neha,neha@demo,786.45,2.7408,0,3,33,0.5467,0,0,0,1,2402,0
ba8ace93-affb-4f5f-aa13-e18cde6409ae,2026-09-11T03:58:35.879870,Rahul,rahul@demo,7089.31,1.3916,0,3,23,0.4538,1,0,0,1,1953,0
9661bbef-c684-4575-8bdd-ecc6885d1849,2026-06-24T11:22:35.895760,RewardDesk,rewarddesk@demo,1322.03,1.8453,1,6,6,0.7082,0,0,0,0,1429,0
f0fd17dd-1a18-4c57-9045-e83924642249,2026-05-21T14:08:35.483481,Neha,neha@demo,10681.12,0.5118,0,2,61,0.7421,0,0,0,0,753,0
8b35586d-74c0-41ed-ac74-3dda5b8889e9,2026-07-24T21:00:35.219435,QuickCash,quickcash@demo,1392.02,0.9069,0,1,34,0.3736,0,0,1,0,1254,0
467a9743-a845-4b3b-865c-2e0d511149ee,2026-06-06T09:01:34.979508,Neha,neha@demo,1033.24,0.2677,0,2,13,0.1518,0,0,0,1,92,0
8595172f-790b-49c2-9912-529dfd0db919,2026-09-03T23:19:35.501089,Rahul,rahul@demo,2110.57,2.7163,0,1,5,0.3952,0,0,1,0,1997,0
ab94482b-76e2-4059-89b5-6aab85c84df0,2026-09-08T05:41:35.292564,Neha,neha@demo,1565.82,0.8029,0,1,13,0.5937,0,0,0,1,876,0
b6f63940-1140-4873-b34e-f4e50e4665fc,2026-08-18T22:03:35.795635,QuickCash,quickcash@demo,2080.69,5.4476,1,2,52,0.9203,0,0,4,0,2150,1
daac88a1-bc2a-406b-bdf5-169c43bc4525,2026-08-29T19:18:35.433931,QuickCash,quickcash@demo,4104.71,0.736,0,4,26,0.7161,0,0,0,0,422,0
7bcebc17-0687-4905-ac67-2e9ecabc690c,2026-08-03T21:27:35.343492,Rahul,rahul@demo,1615.49,0.4705,0,0,34,0.3419,0,0,0,1,2068,0
2637726d-a7a8-449f-8649-2b783202c494,2026-06-29T02:52:35.527419,Neha,neha@demo,1333.42,2.9643,0,2,9,0.4598,0,0,2,0,1540,0
93b81826-d34f-4cd2-926f-052629817ca9,2026-07-03T11:39:35.452377,RewardDesk,rewarddesk@demo,314.32,1.9404,0,0,12,0.1785,0,0,1,0,987,0
40faf841-5c20-44b3-85c2-66abb307b5ae,2026-08-02T06:29:34.953498,RewardDesk,rewarddesk@demo,245.9,0.3682,0,0,10,0.4329,0,1,0,0,1804,0
a38db54f-1a79-4986-92ae-868c35e31131,2026-06-23T06:37:35.562612,Rahul,rahul@demo,1718.2,0.3658,1,1,28,0.3869,0,1,0,0,81,0
ba525944-a073-448b-8bff-6b5f1686713b,2026-06-11T17:34:35.783127,RewardDesk,rewarddesk@demo,4243.12,1.4928,0,3,12,0.4658,0,0,0,0,1648,0
0cbdf344-4e83-4665-9bb6-96753a499a11,2026-07-31T15:04:35.527867,Rahul,rahul@demo,3203.12,0.3348,0,0,23,0.2071,0,0,2,0,130,0
d4042340-bab1-4696-b431-7e8e4cbfef55,2026-08-01T02:31:35.497081,Neha,neha@demo,5180.26,0.9513,0,1,1,0.5399,1,0,0,0,176,0
419600ed-2b77-44dd-9656-5a8adea5f5b9,2026-08-19T22:16:35.526682,QuickCash,quickcash@demo,4862.13,0.9397,0,5,27,0.0912,0,0,0,0,1605,0
03faa378-3898-40b8-bace-28ddb19d4241,2026-05-27T00:38:35.929443,Rahul,rahul@demo,3105.26,1.0564,0,0,27,0.1282,0,0,0,0,36,0
8fb282db-a2c1-4fc0-9182-68ae2adadcd5,2026-07-21T08:44:35.928465,Rahul,rahul@demo,845.43,0.2556,0,3,2,0.6105,0,0,0,0,2452,0
bef4c4f4-995f-4dfd-8342-9d82b532c1da,2026-05-17T13:09:35.678887,QuickCash,quickcash@demo,1491.5,1.5575,1,8,47,0.5485,0,1,0,0,290,1
dc3714cc-8efa-4797-8e7f-6d0b89863ece,2026-06-15T17:46:35.075063,QuickCash,quickcash@demo,213.41,3.0013,0,1,27,0.1975,0,1,0,0,939,0
da6640c6-c442-413f-888d-cf7eda6d3fc6,2026-06-15T17:13:35.984667,Rahul,rahul@demo,375.73,1.3411,0,2,2,0.5394,0,0,0,0,2471,0
2a4f6aa3-fc34-470d-90a6-5fc5da6382a1,2026-06-23T14:18:35.864478,QuickCash,quickcash@demo,6661.55,1.5227,0,3,13,0.0579,0,0,0,0,1892,0
eaab6ce1-5fcd-4cff-9b36-c1f63647d9d0,2026-05-26T00:42:35.088648,RewardDesk,rewarddesk@demo,5806.58,3.4615,0,3,7,0.135,2,0,1,0,816,0
73de2114-6acb-4935-9370-18f8bd481eb6,2026-07-29T23:02:34.978960,Rahul,rahul@demo,1710.17,3.328,0,2,32,0.283,0,0,0,1,1372,0
2caa38a0-beb0-4208-bf85-1262acd45af3,2026-08-16T06:44:35.521962,Rahul,rahul@demo,1905.28,1.9561,0,1,27,0.4415,0,1,2,0,1271,0
63d1f759-3ae2-410f-b7dd-5cb1f1c08da4,2026-06-28T07:35:35.595607,RewardDesk,rewarddesk@demo,802.3,0.4319,0,1,1,0.5492,2,1,0,0,1349,0
ffbc6759-afd9-4e2c-842b-6a749c6f780b,2026-05-27T21:39:35.744671,Rahul,rahul@demo,1234.12,0.318,0,4,16,0.4803,1,0,2,1,2137,0
a8610182-7160-4b1b-9f39-e915faf0eb53,2026-06-26T03:01:35.632014,QuickCash,quickcash@demo,502.53,1.7291,0,6,17,0.3679,0,0,0,0,558,0
06fecfe2-12ab-4ba5-9bba-cf258c7befd6,2026-07-28T12:50:35.450619,QuickCash,quickcash@demo,4843.02,1.7498,0,1,28,0.3609,0,0,0,0,582,0
5c77edda-1a52-4dcd-8d4c-6c79a7f98fa0,2026-06-04T21:55:35.402778,Rahul,rahul@demo,465.12,0.9387,0,3,19,0.3606,0,0,0,0,1499,0
9bdc8ad4-9239-424a-9654-83ed92b358c8,2026-08-18T13:40:35.704512,RewardDesk,rewarddesk@demo,153.36,1.2442,0,2,12,0.0899,0,0,0,0,40,0
f99a0c7e-9882-4900-9b12-34c3971c69d0,2026-08-20T21:01:35.899813,RewardDesk,rewarddesk@demo,1565.76,0.8206,0,0,32,0.6401,0,0,0,0,934,0
a1b49da0-4e22-4198-892e-e7c620fcedf3,2026-07-27T10:45:35.513270,Rahul,rahul@demo,296.08,1.6041,1,0,19,0.2528,0,0,0,0,480,0
9142ab0e-b132-441a-bcbc-36a750d671dc,2026-06-14T20:54:35.691967,QuickCash,quickcash@demo,5596.5,0.9569,1,6,24,0.2512,0,1,0,0,1561,0
b207d317-ef80-41fb-b25e-8e8ec41b9ce3,2026-08-20T23:35:35.928061,Rahul,rahul@demo,2307.2,1.3236,0,0,14,0.1121,0,0,0,0,687,0
8a038b18-7b37-441b-afa2-99aaa6cebea0,2026-07-26T17:49:35.160861,Neha,neha@demo,7347.91,0.8366,0,4,32,0.2982,0,1,1,0,1506,0
c7dc4285-31b1-4088-81d1-4fee28cecada,2026-07-27T12:27:35.932231,RewardDesk,rewarddesk@demo,378.78,0.7348,0,5,10,0.4244,0,0,0,0,1651,0
4812bc6b-738d-4e0e-94b7-27204fd89554,2026-06-19T05:00:34.975705,QuickCash,quickcash@demo,1426.73,1.0246,0,3,16,0.5785,0,0,1,0,131,0
ce2480d5-b635-49ca-8f8c-b4e4313aec07,2026-08-16T23:31:35.730595,RewardDesk,rewarddesk@demo,11111.83,3.3572,1,5,8,0.6766,0,0,0,1,1775,0
18374ac2-670a-4b37-b331-a893da398dd6,2026-07-16T21:45:35.631166,RewardDesk,rewarddesk@demo,1074.29,1.9895,1,0,11,0.3909,0,0,0,0,527,0
5c27364e-94c0-4615-a50b-e16e442fb492,2026-07-25T01:14:35.138490,Rahul,rahul@demo,1005.44,2.8605,0,2,22,0.1917,0,0,0,1,1911,0
aae245b9-b717-474c-9a52-7d724137caf7,2026-07-13T12:16:35.382044,Neha,neha@demo,3213.76,1.8213,1,3,9,0.6365,2,0,0,0,1614,0
f2e98822-a171-41ca-8f05-c611b1cb3d19,2026-08-01T03:12:35.901105,Rahul,rahul@demo,3825.4,2.3166,0,4,29,0.438,0,0,0,0,1971,0
a11a63e8-4eb6-4ce4-a60b-850fda9ee547,2026-08-12T15:43:35.540467,Neha,neha@demo,4254.13,3.2521,1,0,20,0.7382,3,0,1,0,2253,0
c98da54d-9185-4357-be06-fffa54aaf096,2026-05-23T17:55:35.385735,RewardDesk,rewarddesk@demo,3768.49,2.9962,1,1,3,0.4417,0,1,0,1,404,1
2a8f6ddb-e49b-464f-9b3d-d2f6b5306b66,2026-08-24T00:41:35.937034,Rahul,rahul@demo,2449.4,4.133,1,3,40,0.5634,0,0,2,1,1355,1
53c18605-6ee2-4e35-8c00-37bb8999afc7,2026-05-21T16:43:35.344053,QuickCash,quickcash@demo,3616.13,1.2812,0,2,33,0.6493,0,0,0,1,1338,0
8ac54d44-b3cc-4f00-a33b-d5d4da451173,2026-07-31T11:32:35.662084,QuickCash,quickcash@demo,2580.47,0.6601,1,0,1,0.3048,1,0,1,1,474,0
81ee2b90-ac34-4e7f-bc1d-c3de77451632,2026-06-16T20:50:35.557426,Neha,neha@demo,1367.74,1.7478,1,0,23,0.6549,0,0,2,1,94,0
6ab88396-8db8-45ca-9bf3-9f5bc98c90b4,2026-06-17T01:55:35.067394,QuickCash,quickcash@demo,4219.18,2.7181,1,2,36,0.4614,0,0,0,0,62,0
fd60172b-82c3-4a87-90d7-50f993b2087f,2026-06-15T03:01:35.882378,RewardDesk,rewarddesk@demo,2081.27,1.117,0,3,20,0.2696,0,0,0,0,2134,0
68c19777-362a-4a8a-9276-10ce49a994d5,2026-08-23T22:29:35.255366,RewardDesk,rewarddesk@demo,2779.18,2.8824,0,0,31,0.1972,0,0,1,0,1422,0
8e702320-3668-4f9a-acee-8ab0f2eb210f,2026-06-28T07:20:35.707121,Rahul,rahul@demo,1260.71,3.3243,1,1,22,0.748,0,0,0,0,824,0
0371abd8-1b89-4e63-b03e-ab65feaa44a9,2026-08-18T10:24:35.048758,RewardDesk,rewarddesk@demo,3128.42,0.8274,1,0,36,0.5974,0,1,0,1,288,1
611cc4e0-67d0-40ad-81e7-d15131c2ef2b,2026-08-22T02:06:35.584818,Rahul,rahul@demo,806.34,3.1991,1,0,22,0.6354,0,0,0,0,1214,0
26e7d991-bc98-40f9-8289-a6a507369da5,2026-05-17T14:59:35.676079,RewardDesk,rewarddesk@demo,776.01,2.1815,0,1,15,0.3734,0,0,1,0,2158,0
90f4b648-67d5-45e2-a035-4a1a0db91d0d,2026-08-29T02:10:35.245621,QuickCash,quickcash@demo,1413.09,2.2585,0,5,16,0.4089,0,0,0,0,633,0
b6b20104-b7e5-4bd8-a66b-3619453ce889,2026-06-10T18:31:35.743771,Neha,neha@demo,1530.14,3.4674,1,1,54,0.1963,0,0,0,0,23,0
07bdf5d2-1d22-465c-b8f7-c7b93acf425a,2026-06-17T20:14:35.759887,QuickCash,quickcash@demo,1057.35,1.289,0,1,40,0.9428,2,0,2,1,600,1
8c7e1e86-5dd8-4416-b08e-b33ab502c713,2026-08-09T08:26:35.965571,QuickCash,quickcash@demo,1567.19,3.2772,0,1,2,0.428,0,0,0,0,951,0
70715928-ce5d-4989-affd-574a9871dbea,2026-07-24T21:56:35.264329,Neha,neha@demo,2824.71,2.791,0,1,15,0.7404,1,0,0,1,1732,0
7bd47750-c0ce-4fe0-81b0-80288ef0e85e,2026-09-10T22:36:35.704583,Rahul,rahul@demo,912.97,1.4105,0,1,34,0.4179,0,0,0,0,217,0
673d03d7-a50e-4c63-863e-2a08f8a88595,2026-08-05T09:59:35.777688,RewardDesk,rewarddesk@demo,3848.23,3.2787,0,2,31,0.1355,0,0,0,0,1976,0
e97a52fa-3081-49c9-8b89-161e5724f300,2026-07-02T09:59:35.830819,QuickCash,quickcash@demo,539.67,0.2365,1,0,7,0.5425,0,0,0,1,2034,0
ba08d6ef-ec1a-4316-928c-78fcc1aba46e,2026-07-15T21:13:35.976667,RewardDesk,rewarddesk@demo,2832.34,2.3669,0,7,49,0.5929,2,0,3,0,268,1
8485569c-6538-436b-94aa-054c787f5163,2026-06-02T21:48:35.150653,RewardDesk,rewarddesk@demo,350.76,1.8457,1,3,31,0.7165,0,0,2,0,538,0
3b67ee36-62cf-4984-bdfc-2775ca19f76a,2026-07-11T04:25:35.974926,Rahul,rahul@demo,1889.64,2.321,1,0,29,0.4317,0,0,2,0,1943,0
456f5990-3be8-4026-bf91-f36d1f8eb15d,2026-06-09T14:25:35.418607,Neha,neha@demo,2909.1,5.0049,1,5,61,1.0,0,0,0,1,217,1
715507a6-419c-44f2-80dd-5037891a53a0,2026-06-21T00:54:35.232508,Neha,neha@demo,1316.75,3.2831,0,1,32,0.4895,0,0,0,1,1178,0
74fee7bd-7989-4c0b-845e-bae4c5d45d7d,2026-06-07T08:56:35.328518,Rahul,rahul@demo,525.46,1.7308,0,3,13,0.0585,0,0,0,0,2177,0
2c5a361c-2b0c-4e4b-acae-7406d2fd0dce,2026-06-27T09:31:35.225003,Rahul,rahul@demo,206.37,0.4674,1,1,9,0.2654,0,0,0,0,2117,0
2b86b52a-65f8-4dcc-8d3f-977ab7afdbc7,2026-07-12T18:41:35.785970,Rahul,rahul@demo,1234.99,2.0475,1,3,20,0.5434,0,0,2,1,487,1
6c884565-01e5-43d4-9f2e-0fc0cce16f77,2026-07-01T10:49:35.976959,Neha,neha@demo,2247.17,2.1033,0,2,9,0.4986,0,0,0,0,990,0
974db1a4-8dfe-4999-ae48-2da1ccdc8d93,2026-07-10T03:28:35.056606,QuickCash,quickcash@demo,3576.12,2.5163,0,2,8,0.1112,1,0,0,0,1511,0
f299795e-f7b1-43ba-ac60-cd7c36534db4,2026-06-21T01:05:35.608014,Rahul,rahul@demo,6459.93,1.5603,1,3,8,0.299,1,1,0,0,684,0
23e9905c-6078-403e-bbbc-ba683b715489,2026-05-30T23:45:35.021121,Rahul,rahul@demo,6701.14,2.751,1,1,16,0.4499,0,0,0,1,521,0
218f13d7-a38e-42ad-aa57-9578e08f1ce0,2026-05-16T06:01:34.995917,QuickCash,quickcash@demo,2504.9,0.8032,1,2,16,0.328,0,0,0,0,2479,0
4df4f865-3c71-4b07-bed7-43efc70fadf4,2026-06-03T19:38:35.420913,RewardDesk,rewarddesk@demo,487.27,2.2602,0,2,18,0.4245,0,0,0,0,684,0
5ff551c9-6ea1-4948-b197-d4b6f7d2c997,2026-08-02T01:22:35.087785,Rahul,rahul@demo,14933.82,1.759,0,0,27,0.612,0,0,0,0,635,0
85cd6325-81e1-4e3f-a68a-fe38e5178dc6,2026-06-16T09:42:35.853687,Rahul,rahul@demo,4438.75,2.9553,1,2,30,0.1647,0,0,0,0,1348,0
6a2e91b4-ef8a-4388-9b56-a93878e549da,2026-07-12T12:10:35.489256,QuickCash,quickcash@demo,1226.18,3.2571,0,0,6,0.4874,0,1,0,0,1114,0
f466ba25-d1f0-497e-b732-02dfbf6fb5c6,2026-09-03T05:38:35.453729,Neha,neha@demo,1407.41,2.7117,0,1,27,0.1315,0,0,0,0,143,0
89eb550e-44dd-4875-9f61-490d8e48acff,2026-06-26T20:23:35.782904,Rahul,rahul@demo,2083.94,0.6649,1,3,1,0.1983,0,0,0,0,429,0
f57297a4-c8d0-4a47-a2b6-64b9797c2894,2026-06-25T02:15:35.138299,Rahul,rahul@demo,770.43,0.4106,0,1,1,0.7265,0,0,0,0,678,0
0cb7d7d0-7c7a-46a3-a26a-05b5abc9f7bc,2026-05-29T10:14:35.807065,Rahul,rahul@demo,2678.69,0.6099,0,1,40,0.6398,0,0,2,0,1874,0
3b4baf13-064c-4364-a4a0-5ebddf771561,2026-05-22T02:29:35.163843,Rahul,rahul@demo,1065.71,2.1798,0,2,28,0.227,3,0,0,0,1287,0
e92549d5-7722-44aa-8db2-2fe440e40082,2026-06-04T21:23:35.522401,Neha,neha@demo,2793.61,2.8565,0,1,26,0.4326,0,0,0,0,1773,0
e9fbe7cd-1a2d-4ab6-a597-fe81a5b60e30,2026-08-30T19:39:35.242211,RewardDesk,rewarddesk@demo,1246.75,1.6325,0,0,17,0.2549,0,0,0,0,1640,0
aacbbdf8-50a2-4e14-95e0-6bfdae8845cd,2026-06-03T13:23:35.256492,Rahul,rahul@demo,665.99,2.4628,0,6,31,0.6084,0,1,0,0,78,0
5c1512a1-b9b5-4d4d-98ef-4884e69a9691,2026-08-08T00:03:35.602018,QuickCash,quickcash@demo,1080.8,2.5747,0,0,2,0.3723,0,0,0,0,1423,0
962aec00-090a-4c6e-9843-efb0f85d8300,2026-07-13T12:47:35.730656,QuickCash,quickcash@demo,775.13,1.2496,0,3,34,0.3349,0,1,0,0,2262,0
e2632ed2-c250-477b-bae6-f56bd0a32940,2026-06-18T06:39:35.054556,Neha,neha@demo,886.37,1.2664,0,1,34,0.08,0,0,0,0,2366,0
e0c46b9d-0f48-4fc7-a51c-a2d4071ead05,2026-08-25T23:40:35.028285,Rahul,rahul@demo,3975.33,0.9136,0,2,25,0.642,0,1,0,0,1023,0
393e5ea9-f350-4037-85eb-4af1439fd06b,2026-07-01T16:35:35.437481,QuickCash,quickcash@demo,621.38,1.044,0,1,3,0.6589,0,1,0,0,23,0
34bf9d7d-cd03-4100-a1a4-1f7dd51d147e,2026-05-31T13:05:35.825370,QuickCash,quickcash@demo,203.98,2.6204,0,0,30,0.709,0,0,0,0,464,0
916725e4-4817-4d1d-b1c0-34a4a672e37f,2026-08-27T00:58:35.509811,QuickCash,quickcash@demo,1697.38,2.2387,0,1,46,0.476,0,0,0,0,937,0
d08e9908-ba43-4ed1-afe6-4a5568481106,2026-07-25T16:48:35.695180,RewardDesk,rewarddesk@demo,710.84,0.8012,1,2,19,0.3544,0,0,1,0,2412,0
880ccba5-95b3-48d1-a518-7bcbb018269d,2026-09-07T18:41:35.064758,RewardDesk,rewarddesk@demo,5430.72,1.2106,1,0,33,0.0789,0,0,0,1,766,0
c94f1b0c-4c7b-46c3-848e-3542c924652b,2026-08-12T23:37:35.428877,Rahul,rahul@demo,713.82,2.0148,0,2,19,0.4331,1,0,0,1,991,0
e3ef22ab-35a5-4115-86b2-b6b02d613220,2026-08-27T04:06:35.462857,Neha,neha@demo,1428.66,1.2036,0,0,11,0.2155,0,0,0,0,963,0
ea621d2a-a18f-4631-b608-5cfca8340913,2026-05-25T18:08:35.544969,Neha,neha@demo,2037.45,2.2459,0,2,32,0.5732,0,0,0,0,1001,0
ed017570-f1e7-49fa-82b0-be5cc703f4c6,2026-07-28T19:28:35.853010,QuickCash,quickcash@demo,1361.26,2.7072,1,3,16,0.3612,0,0,0,0,1866,0
6f7b66f3-09c4-4953-8d33-ae3967c117d0,2026-07-20T07:41:35.217432,Neha,neha@demo,1852.01,3.4023,0,1,5,0.3663,0,1,0,0,1530,0
11b2729c-1e39-4fc4-9cc2-5314b28315b9,2026-09-08T01:28:35.294914,RewardDesk,rewarddesk@demo,1787.18,2.2547,0,1,12,0.4915,0,0,0,0,372,0
3b8b0c18-5777-4b8a-a11e-d52d95ba7fbf,2026-08-15T15:20:34.940574,QuickCash,quickcash@demo,268.59,1.3136,1,1,6,0.474,0,0,0,0,2417,0
14d47829-9415-4849-a667-8cb9a5d759bb,2026-08-24T02:26:35.203374,Neha,neha@demo,3335.17,3.1872,0,2,5,0.3286,0,0,0,0,1929,0
6c25a276-ba25-4606-a1e1-e6477dbf6c07,2026-08-27T23:44:35.962225,Rahul,rahul@demo,7297.94,1.0835,1,5,3,0.4035,0,0,0,0,1908,0
75501d53-8c1b-478f-9ca3-5527dfbbe484,2026-08-23T23:40:35.367485,Neha,neha@demo,1912.86,0.2222,0,3,30,0.355,0,1,0,0,349,0
6d4af330-c8a8-40f1-9d0a-2890b919b50b,2026-06-02T09:06:35.569157,Neha,neha@demo,4829.03,1.372,0,1,2,0.6996,0,1,1,1,828,0
fa9f78e1-be4f-4306-bdfa-71e833d5d405,2026-07-24T11:30:35.983406,RewardDesk,rewarddesk@demo,321.78,2.2688,0,2,20,0.0752,1,1,0,1,1282,0
e2e72aab-fb72-46f0-adae-2777b50de9bf,2026-07-05T13:56:35.471122,RewardDesk,rewarddesk@demo,4004.7,0.2682,0,2,3,0.3081,0,1,2,0,1105,0
f63ff299-1a22-44b9-9694-7e51e744bc22,2026-07-13T19:47:35.143444,QuickCash,quickcash@demo,796.28,2.7159,0,3,16,0.6961,0,0,2,1,323,0
36e03c64-2519-4304-a8ea-c2e8d515384d,2026-08-16T22:34:35.348108,Neha,neha@demo,9651.11,1.3651,0,1,8,0.1726,0,0,1,1,880,0
1204537b-bf6e-4fcc-a5fe-e825be9bf687,2026-08-14T15:51:35.388725,Rahul,rahul@demo,1712.14,0.4097,0,1,32,0.2054,0,0,1,0,2242,0
1c1706b7-0110-4d8c-8546-c21179dd1bbf,2026-08-10T17:43:35.391324,Rahul,rahul@demo,1503.11,2.3601,0,5,52,0.1945,0,0,3,1,236,1
399b1c2b-a0a8-4ba0-a0c9-5c9b9cb810fb,2026-05-19T23:34:35.885201,Neha,neha@demo,5485.66,0.2224,0,1,13,0.2666,0,0,0,0,1585,0
c10eaf4d-9671-4bf3-b5b6-7b234dc8aba7,2026-07-03T22:14:35.813264,RewardDesk,rewarddesk@demo,1695.95,2.7409,0,3,25,0.4034,0,1,1,1,212,0
56ebe427-f84b-423c-bfbe-068c7dd922bc,2026-09-02T19:36:35.816660,Neha,neha@demo,834.38,1.8009,1,2,30,0.3727,0,1,0,0,131,0
9f5a6760-a0e9-4b7b-aab0-ecc6ccee94a2,2026-07-16T06:31:35.800276,Neha,neha@demo,205.24,3.205,0,0,25,0.1758,0,1,1,0,2308,0
0c6f58ff-23d9-495b-ad40-735f6f514902,2026-05-30T11:29:34.958387,Rahul,rahul@demo,511.12,2.1874,0,3,18,0.6341,0,0,1,0,1940,0
