transaction_id,timestamp,recipient_name,recipient_upi,amount,amount_deviation,new_beneficiary,txn_count_last_10min,receiver_unique_senders_24h,receiver_txn_velocity,previous_fraud_reports,device_changed_recently,failed_auth_attempts,unusual_transaction_hour,destination_account_age_days,is_fraud,fraud_pattern,receiver_outflow_ratio
b7e43c88-dee6-4a4e-8c8e-086af2198091,2026-09-11T18:18:01.663593,Rahul,rahul@demo,363.12,1.9738,0,2,24,0.108,0,0,0,0,1647,0,genuine,
82e43494-2cac-44d4-8429-99a3f97878d8,2026-09-11T21:02:01.632215,Rahul,rahul@demo,809.98,1.1429,0,3,9,0.4562,0,0,0,0,1096,0,genuine,
949a3d81-3e04-4592-b4e7-3ad45d3ab69c,2026-09-12T02:23:01.652331,Rahul,rahul@demo,1688.4,0.601,0,3,9,0.4533,0,0,0,0,224,0,genuine,
5061b1b4-84b8-40d0-ad9f-d00edf19622d,2026-09-11T20:21:01.612742,QuickCash,quickcash@demo,1392.88,0.3586,0,1,21,0.2817,0,0,0,0,171,0,genuine,
16c06c8f-c23b-49bb-8b5a-ab23c7e517de,2026-09-11T06:44:01.539453,Neha,neha@demo,1377.17,0.2287,0,1,10,0.4626,0,0,0,0,1699,0,genuine,
46a8ac1c-3d7a-458e-ab9f-ab0aa95a5a31,2026-09-10T16:05:01.665781,RewardDesk,rewarddesk@demo,1078.73,0.3627,0,1,6,0.393,0,0,1,0,1586,0,genuine,
824688c9-6ca2-4d32-ad9b-67e2c7792f0a,2026-09-11T12:59:01.747524,RewardDesk,rewarddesk@demo,2077.08,1.5845,0,0,1,0.335,0,0,0,0,315,0,genuine,
6ddf7b26-8c2b-408a-8461-7e8c397163c5,2026-09-10T21:33:01.620431,RewardDesk,rewarddesk@demo,1435.65,0.2004,0,0,13,0.4549,0,1,0,0,100,0,genuine,
4879f124-9cb1-499b-a0c0-5e599c8d6a7f,2026-09-10T06:55:01.566832,RewardDesk,rewarddesk@demo,3109.26,0.3769,0,1,15,0.3774,0,0,0,0,411,0,genuine,
b08b5390-29c1-4317-ad42-21e18ee5f872,2026-09-12T02:12:01.659232,Neha,neha@demo,610.18,0.7176,0,0,7,0.2215,0,1,0,0,1336,0,genuine,
b7999a4e-c52f-40b2-8772-3f19107ab6a6,2026-09-11T20:28:01.650313,Rahul,rahul@demo,2219.69,0.7928,1,2,14,0.4407,0,0,0,0,1069,0,genuine,
c8297cea-f5d1-4d7b-a5a5-6099dde02cad,2026-09-09T20:54:01.765009,Rahul,rahul@demo,710.29,1.873,1,1,18,0.3484,0,0,0,0,757,0,genuine,
c9967f2a-4ef2-4083-ab1a-94e80c394019,2026-09-11T21:35:01.576199,Neha,neha@demo,1237.31,0.9981,0,0,7,0.4728,0,0,0,0,1095,0,genuine,
40df3219-a2da-4168-9b8e-f2ef5564c34b,2026-09-09T23:13:01.673449,RewardDesk,rewarddesk@demo,1490.54,1.2288,1,2,11,0.1306,0,0,0,0,955,0,genuine,
6541e20a-9949-4a29-8059-72002f2073b9,2026-09-11T22:50:01.631146,Neha,neha@demo,285.94,0.9748,0,0,8,0.1701,0,0,1,0,1517,0,genuine,
11543d4c-34c7-42a3-b8f9-710e2b61f04e,2026-09-09T18:41:01.539820,Rahul,rahul@demo,527.05,0.2162,0,0,7,0.3139,0,0,0,0,1426,0,genuine,
52743565-8234-4691-8dd8-22ceaffb2832,2026-09-09T14:14:01.755878,RewardDesk,rewarddesk@demo,2111.32,1.8773,0,0,12,0.433,0,0,0,1,1978,0,genuine,
aac8e3ba-34b8-48b0-86bc-f7b682140900,2026-09-11T13:35:01.565748,Neha,neha@demo,1688.83,1.6865,0,0,1,0.0593,0,0,0,1,354,0,genuine,
32b1b320-648f-461e-8e4f-13e38c9f1242,2026-09-11T13:36:01.751028,Rahul,rahul@demo,770.59,1.5788,0,0,12,0.3861,0,0,0,1,1777,0,genuine,
2a552800-70d5-4e13-aa33-db39e89b5e53,2026-09-11T02:01:01.782270,RewardDesk,rewarddesk@demo,1036.4,0.3647,0,0,17,0.2085,0,0,0,0,350,1,new_mule_fraud,0.9748
2afb7251-6b35-4dda-b162-49dc2fa94d60,2026-09-12T02:28:01.652278,Neha,neha@demo,385.58,1.2199,0,0,2,0.4907,0,0,0,0,423,0,genuine,
d534d2cf-2fe7-4b75-82d3-dfd82ccfd52b,2026-09-11T12:11:01.740257,Rahul,rahul@demo,4366.66,1.6109,0,0,16,0.0998,0,0,0,0,1752,0,genuine,
80fe6782-86f2-4004-bee4-6d1e71117423,2026-09-10T22:58:01.774428,Neha,neha@demo,471.95,1.2792,0,0,16,0.1686,0,0,0,0,282,0,genuine,
60a527f8-5bc2-4675-9c46-d06d408998c3,2026-09-10T17:11:01.681786,Neha,neha@demo,808.8,1.9303,0,2,8,0.3722,1,0,0,0,366,0,genuine,
f818aee1-c232-46af-ae09-1a9c7cecd93d,2026-09-10T17:07:01.766236,Rahul,rahul@demo,1631.42,1.897,1,0,21,0.3532,0,0,0,0,218,0,genuine,
027aa8ea-7349-4632-ac54-3054bb80287e,2026-09-12T08:44:01.550124,QuickCash,quickcash@demo,881.15,1.2909,1,1,13,0.3871,0,0,0,0,1557,0,genuine,
c254c7e2-8a88-40e5-b939-09cc2f0cdc54,2026-09-12T12:33:01.614787,RewardDesk,rewarddesk@demo,894.13,0.9614,0,2,11,0.2249,0,0,0,0,471,0,genuine,
ef31b285-ad38-4dba-9e61-a67a8fd3167c,2026-09-10T03:04:01.748482,Rahul,rahul@demo,551.74,2.0253,1,3,14,0.4139,0,1,0,0,2462,0,genuine,
7346861d-53a0-4be5-8f44-de88bf1ca0ad,2026-09-12T08:20:01.728328,RewardDesk,rewarddesk@demo,1212.33,0.7299,0,1,10,0.2504,0,0,0,0,556,0,genuine,
f5c92a64-e674-46ef-b95e-3c8fd14a198d,2026-09-10T23:56:01.622146,RewardDesk,rewarddesk@demo,2058.12,0.5048,0,1,8,0.3225,0,0,0,0,1237,1,new_mule_fraud,0.9218
8ca58349-fbc7-4f79-936e-2fc373383c30,2026-09-10T07:02:01.733592,RewardDesk,rewarddesk@demo,3253.29,1.1554,0,0,13,0.1187,0,0,0,1,1221,1,new_mule_fraud,0.8921
1d0f080c-7fa6-4441-a468-da8c65256c05,2026-09-10T07:17:01.559306,Neha,neha@demo,4126.79,2.0117,0,1,3,0.0761,0,1,0,0,1605,0,genuine,
dacd0f7f-fc12-4973-9e27-55d0b6124846,2026-09-11T13:18:01.723019,Rahul,rahul@demo,1505.59,0.9317,0,0,20,0.4384,0,1,0,0,109,0,genuine,
0931d999-1c14-4a67-9377-d28268afedb0,2026-09-11T09:13:01.640571,Rahul,rahul@demo,614.49,2.1967,0,2,22,0.5087,0,0,0,0,1317,0,genuine,
77267a2a-08b4-4e77-8716-ee0ccabdc10c,2026-09-11T04:44:01.765848,Rahul,rahul@demo,1202.46,1.3445,0,2,10,0.4427,0,0,0,0,457,0,genuine,
51424148-50f9-4d74-a0da-a38c2940fa24,2026-09-09T16:08:01.642765,Rahul,rahul@demo,1064.95,1.9062,0,2,8,0.1302,0,0,1,0,915,0,genuine,
40337c1d-4bbd-4d94-973e-661c933ad22a,2026-09-09T17:43:01.606518,Neha,neha@demo,855.13,2.1313,0,3,7,0.2222,0,0,0,0,751,0,genuine,
38b22c80-699e-4743-84b0-1a72cd8f7dda,2026-09-10T13:02:01.743067,Rahul,rahul@demo,370.65,2.1984,1,1,21,0.3428,0,0,0,1,2025,0,genuine,
f0df6b1a-1965-4c6b-aeaf-90ef099bfac7,2026-09-11T01:41:01.641964,RewardDesk,rewarddesk@demo,965.79,1.424,0,1,18,0.2867,0,0,0,0,1238,1,new_mule_fraud,0.9389
36aa8635-adb7-48da-8545-b1af3420f50b,2026-09-11T12:30:01.775277,RewardDesk,rewarddesk@demo,955.2,1.2659,0,0,21,0.425,0,0,0,0,516,0,genuine,
ffb3dfe7-986a-4a29-9e05-51c6a77e231d,2026-09-12T04:24:01.643715,RewardDesk,rewarddesk@demo,1071.66,0.5805,0,1,19,0.2332,0,0,0,0,2487,0,genuine,
4ce3a38b-1e11-4ba3-8241-08b72f6764eb,2026-09-09T18:26:01.589395,RewardDesk,rewarddesk@demo,507.43,1.9134,1,0,1,0.2082,0,1,0,0,2068,0,genuine,
e93d41ae-04b8-40ca-b054-daad546fe461,2026-09-12T13:12:01.643027,Rahul,rahul@demo,538.26,1.2504,1,0,7,0.1198,0,0,0,0,397,0,genuine,
472c25de-c7d5-4efc-87a8-948edbfcbe06,2026-09-09T19:19:01.587451,Neha,neha@demo,1847.57,1.4254,0,4,10,0.3047,0,0,0,0,1109,0,genuine,
37516c1e-db82-4a09-b9e2-1eec399424a5,2026-09-11T00:31:01.628775,RewardDesk,rewarddesk@demo,4411.77,0.4631,0,0,4,0.5489,0,0,0,0,1688,0,genuine,
da64af59-f50d-4fb9-a1b4-84577a9c4a70,2026-09-12T02:51:01.700923,Neha,neha@demo,1733.89,1.047,0,1,16,0.3528,0,0,0,0,862,0,genuine,
ae8e435a-2bbe-4714-8c9d-8de4d6f45113,2026-09-11T19:17:01.647138,Neha,neha@demo,2394.33,1.0955,0,1,22,0.1937,0,1,0,0,832,0,genuine,
1f21d1b3-4842-4088-aa6b-867982a3e59e,2026-09-10T03:34:01.659445,Rahul,rahul@demo,469.98,0.7786,0,1,19,0.0719,0,0,0,0,1711,0,genuine,
698a98b4-5868-483f-bc21-093f57bd9c84,2026-09-12T10:09:01.740355,Neha,neha@demo,1049.33,2.0273,0,0,15,0.5393,0,0,1,0,2414,0,genuine,
9ad42aa8-bc5c-41fb-8cce-4b03ef9eed64,2026-09-11T09:45:01.747936,Neha,neha@demo,782.5,1.7666,0,3,1,0.4589,0,0,0,1,268,0,genuine,
c2d1a8c0-31ea-40aa-afcd-3a2c0407d3fc,2026-09-11T08:55:01.695503,RewardDesk,rewarddesk@demo,1201.61,0.9944,0,2,5,0.4522,0,0,0,0,1051,0,genuine,
e1cf9f0b-f589-454d-ad0a-95fbd9d637e3,2026-09-10T20:22:01.620035,Neha,neha@demo,2673.44,1.8139,0,2,10,0.4457,0,0,0,0,2388,0,genuine,
8d4e22d9-0179-49b4-856f-b1049c4f6b60,2026-09-10T22:40:01.582368,Neha,neha@demo,843.63,1.9504,0,1,24,0.2977,0,0,1,0,806,0,genuine,
07c4a756-4e91-4f87-ac57-59e03a72c8c1,2026-09-09T19:37:01.651604,RewardDesk,rewarddesk@demo,1077.37,1.2038,1,2,12,0.5431,0,0,1,1,482,0,genuine,
0f1a1c44-7d0b-4346-9c10-4b4f52f765ea,2026-09-10T15:15:01.712748,RewardDesk,rewarddesk@demo,326.07,1.6674,1,1,7,0.2489,0,0,0,0,322,0,genuine,
b0690b0d-e9e5-491e-9ddc-fd1e4735973a,2026-09-11T03:28:01.734793,QuickCash,quickcash@demo,1250.17,1.4814,1,2,12,0.2325,0,0,1,0,2340,0,genuine,
96a4dff2-5691-44eb-9d61-2b93a9a673ce,2026-09-11T15:12:01.648957,Rahul,rahul@demo,3360.73,1.7386,0,0,4,0.0962,0,0,0,0,1853,0,genuine,
e6a82ac2-ed09-419b-8290-118dccf50063,2026-09-10T13:41:01.748430,RewardDesk,rewarddesk@demo,3286.48,0.6529,0,0,10,0.4287,0,0,0,0,1118,0,genuine,
ebe51a25-27ae-453f-9e6f-11a2727711d4,2026-09-11T22:49:01.582526,RewardDesk,rewarddesk@demo,2037.19,1.5874,1,1,22,0.4156,0,0,0,0,278,0,genuine,
14c0c061-7806-4c0a-bf0c-f4a62c8337ec,2026-09-12T08:28:01.671896,RewardDesk,rewarddesk@demo,1659.93,1.9604,0,1,5,0.1769,0,0,0,0,1885,0,genuine,
1483ccde-53ab-4ff8-8840-ed65a3c3c990,2026-09-12T05:37:01.646671,Rahul,rahul@demo,1048.14,0.7584,1,0,5,0.3293,0,0,0,0,1598,0,genuine,
ee9d61e2-b3fc-4ac1-9725-350b067f6d77,2026-09-12T02:03:01.602013,Rahul,rahul@demo,256.11,0.4278,1,1,23,0.087,0,0,0,0,1445,0,genuine,
f8d6553b-16b5-4e3d-bb6e-2d3e4804c75e,2026-09-10T08:10:01.622869,Rahul,rahul@demo,1589.19,2.0259,0,0,6,0.2706,0,0,0,0,151,0,genuine,
c07746ee-b6c4-41dc-9fcf-d29dba7c28a7,2026-09-10T05:06:01.761218,RewardDesk,rewarddesk@demo,2976.81,0.5615,0,1,23,0.4345,0,0,0,0,2485,0,genuine,
20b81aff-8fab-4c66-84ae-02681ca6c560,2026-09-11T11:56:01.634921,QuickCash,quickcash@demo,5578.69,2.1832,0,2,20,0.1352,0,0,0,1,1774,0,genuine,
a9a81a2c-7945-4c3b-a313-df437e65b3c4,2026-09-10T17:42:01.548642,Neha,neha@demo,3375.85,1.3155,1,1,11,0.2979,0,0,0,1,685,0,genuine,
a579252b-92f8-4d82-9a24-98439d51b84c,2026-09-10T12:28:01.659076,Rahul,rahul@demo,4154.19,0.4638,0,0,20,0.3412,0,0,0,0,891,0,genuine,
11aae656-9cd4-49ed-b67d-6b560b67ad8d,2026-09-10T00:36:01.622017,RewardDesk,rewarddesk@demo,755.5,0.8594,1,0,10,0.412,0,0,0,1,1473,1,new_mule_fraud,0.8657
803cd431-9f53-4103-9b19-0837e3c4388d,2026-09-10T17:52:01.674630,RewardDesk,rewarddesk@demo,3743.57,1.9089,0,1,2,0.0831,0,0,0,0,1598,0,genuine,
2bd5d44c-fc0e-4ebe-85d6-3944c42ff51b,2026-09-09T14:53:01.778734,Rahul,rahul@demo,1405.07,0.552,0,1,24,0.3391,0,0,0,0,2053,0,genuine,
6e4bbe7d-f1f3-452b-84ea-9b25a25d86ee,2026-09-10T04:00:01.769232,RewardDesk,rewarddesk@demo,1133.26,1.3957,0,1,17,0.3884,0,0,0,0,1388,0,genuine,
1a066ec8-ff80-4d92-8e3b-d02f087acff0,2026-09-10T21:23:01.607174,Neha,neha@demo,603.51,1.8136,0,1,18,0.2399,0,0,1,0,1413,0,genuine,
33e85822-65a8-41f0-899a-a5517c2a92c2,2026-09-11T04:46:01.551401,Neha,neha@demo,743.68,0.6489,0,0,22,0.3026,0,0,0,0,1127,1,new_mule_fraud,0.975
8bc3581b-8c7e-48d0-aca8-3036ff220bec,2026-09-09T23:07:01.659497,Neha,neha@demo,1994.51,0.3269,1,0,10,0.2172,0,0,0,0,947,0,genuine,
ef77e63a-a233-4e25-9290-8bf4e08a6fe9,2026-09-11T10:24:01.573515,Neha,neha@demo,1235.58,0.4746,1,2,24,0.221,0,0,1,0,548,0,genuine,
24938505-ca43-4d1d-8bd6-ef80b76e8750,2026-09-10T09:45:01.716433,RewardDesk,rewarddesk@demo,726.05,1.3536,0,0,22,0.4637,0,0,0,1,1321,1,new_mule_fraud,0.932
815d5e70-a82b-476e-85bd-8816570dcb66,2026-09-10T20:11:01.744550,Rahul,rahul@demo,8093.4,0.3719,1,2,20,0.3741,0,0,1,0,255,0,genuine,
1ba02c1d-b232-4700-b726-aff2c4a70034,2026-09-10T23:59:01.705638,RewardDesk,rewarddesk@demo,3340.1,0.7252,0,0,12,0.3313,0,0,0,0,330,1,new_mule_fraud,0.9557
a2b64ffa-4347-43a1-a9b0-13c94fb5c8de,2026-09-12T03:15:01.667839,Neha,neha@demo,633.58,0.9859,0,0,18,0.1131,0,0,0,0,1845,0,genuine,
18860593-3c81-481f-9335-bcf63d68ebde,2026-09-11T15:40:01.606443,Neha,neha@demo,1694.09,1.7239,0,1,23,0.2974,0,0,0,0,128,0,genuine,
c8efa8dd-38a3-4a9a-a101-58dc6202c21e,2026-09-10T00:50:01.593822,Neha,neha@demo,3275.18,0.4409,0,2,6,0.3588,0,0,0,0,1581,0,genuine,
23784050-9d12-443d-9a2e-bf0823100256,2026-09-11T10:17:01.763696,Neha,neha@demo,702.4,1.0686,0,0,18,0.1312,0,0,0,0,1078,0,genuine,
12f8d89b-5f55-4ec3-87a6-70fcbe4046f7,2026-09-10T06:58:01.745466,Neha,neha@demo,224.65,0.6676,0,0,7,0.0983,0,0,1,0,1419,0,genuine,
5402de87-21d1-4834-9bb9-c3744913c600,2026-09-10T17:44:01.759879,RewardDesk,rewarddesk@demo,2820.4,0.9425,1,3,11,0.4264,0,0,1,0,1517,0,genuine,
e5032b58-9c10-4c38-b6c4-0b5f332d48f8,2026-09-11T19:52:01.575656,Neha,neha@demo,1279.49,1.6137,1,1,12,0.377,0,0,0,0,1142,0,genuine,
bddbc40b-93cb-4f79-aa2f-c99cba64f8a2,2026-09-09T20:10:01.536628,Neha,neha@demo,1041.64,1.2888,0,1,23,0.0829,0,0,1,0,1689,0,genuine,
d428cac0-ce71-457f-80d9-d996fd10ce14,2026-09-10T18:47:01.687593,RewardDesk,rewarddesk@demo,1443.86,1.0246,0,1,23,0.2001,0,0,0,0,1142,1,new_mule_fraud,0.9313
2b9fdefb-53c9-4d9d-875d-ff521dd88ac2,2026-09-09T18:16:01.586406,Rahul,rahul@demo,2621.44,0.5174,0,3,11,0.1417,0,0,0,0,2312,0,genuine,
1618ce42-706c-4d3a-a6e6-012ac4cd830e,2026-09-11T16:57:01.646233,RewardDesk,rewarddesk@demo,1502.56,2.0745,0,1,23,0.4211,0,0,0,0,263,0,genuine,
31722143-9ce7-40bb-b11b-f099db6ef24c,2026-09-11T07:38:01.756422,Neha,neha@demo,3766.87,1.1505,1,5,15,0.1642,0,1,0,1,383,0,genuine,
bae6068f-040b-4145-9e8a-789ac583b41d,2026-09-10T02:57:01.747687,Neha,neha@demo,467.06,1.4477,1,2,21,0.4448,0,0,0,1,2198,0,genuine,
359785d9-92b4-4806-8a51-c8e1f13edda2,2026-09-12T00:05:01.668526,Neha,neha@demo,41464.2,4.3786,1,7,51,0.9576,4,0,3,0,86,1,old_fraud,
cced189f-e57d-4432-8fb3-725b1969c057,2026-09-12T01:26:01.581997,Rahul,rahul@demo,2580.34,1.4256,1,3,20,0.486,0,1,0,0,458,0,genuine,
29a945d3-6e53-4b21-817a-88151e968117,2026-09-10T10:04:01.653448,RewardDesk,rewarddesk@demo,1152.75,1.7771,0,1,11,0.213,0,0,0,1,508,0,genuine,
6c521b7a-1677-47d7-8a93-d5f4aa5b1e25,2026-09-12T06:38:01.597791,Neha,neha@demo,1466.49,1.304,0,0,5,0.4781,0,0,1,0,1845,0,genuine,
ee88af49-c3da-4dfd-aa9b-70b00970e534,2026-09-09T19:56:01.678040,Neha,neha@demo,1734.09,1.7613,0,0,18,0.3103,0,0,0,0,2104,0,genuine,
2a72f887-f563-467d-9525-553b703bbabe,2026-09-12T12:00:01.592411,Neha,neha@demo,2542.87,0.4801,0,1,23,0.3041,0,0,0,0,820,1,new_mule_fraud,0.9218
91121952-17c7-45d1-a3b1-d1923a608f60,2026-09-11T01:48:01.630468,Rahul,rahul@demo,6079.38,2.1587,0,2,13,0.3083,0,0,0,0,968,0,genuine,
c4d6ecec-abad-4330-8e68-fb22b1e82ce3,2026-09-11T11:28:01.667195,Rahul,rahul@demo,927.94,1.578,0,2,20,0.104,0,1,1,0,2319,0,genuine,
4a81c306-9dad-4e66-8f15-f8a318ce9644,2026-09-11T15:11:01.771521,Rahul,rahul@demo,1265.25,0.9234,0,1,9,0.5054,0,0,0,1,1126,0,genuine,
87d43daf-ce82-4def-8531-e8d75a068de9,2026-09-11T00:26:01.782805,RewardDesk,rewarddesk@demo,688.84,1.2913,0,1,4,0.5067,0,1,0,0,2408,0,genuine,
809a74be-9821-4b44-99af-6bd52d170473,2026-09-12T12:10:01.685807,RewardDesk,rewarddesk@demo,38807.95,2.6708,1,3,52,0.8527,2,1,3,1,197,1,old_fraud,
3060ed27-515f-489a-8450-72d52ecd58f9,2026-09-09T17:53:01.680603,Rahul,rahul@demo,717.54,1.3263,0,2,9,0.1932,0,0,0,0,1208,0,genuine,
1e35a991-fe41-4307-bf9a-94fc829e0dc3,2026-09-11T06:00:01.670925,Neha,neha@demo,2779.49,2.1714,0,3,2,0.4835,0,1,0,0,211,0,genuine,
d6b2e8e8-acc0-4ddc-8c18-3909fcc83542,2026-09-10T17:22:01.717803,Neha,neha@demo,1159.41,1.7122,0,1,7,0.5428,0,0,0,0,1465,0,genuine,
305bb4d4-a9d3-496f-9342-97e6e294cbcf,2026-09-12T11:13:01.564990,RewardDesk,rewarddesk@demo,1054.74,0.2871,0,0,8,0.3098,0,0,0,0,384,0,genuine,
acc5ed79-33a5-484a-86bd-1da4ed7672a0,2026-09-10T21:22:01.701322,Neha,neha@demo,13686.39,3.0096,1,3,57,0.8544,2,1,2,1,15,1,old_fraud,
a73b746f-2bc2-4f1b-9bf2-8a5f057bb7ff,2026-09-10T02:09:01.706224,QuickCash,quickcash@demo,2535.1,0.6039,0,2,23,0.4558,0,0,0,0,1525,0,genuine,
4676098d-4e4e-47be-9a8c-b9aea828bee7,2026-09-12T11:23:01.696563,Neha,neha@demo,689.04,2.0826,0,1,17,0.3553,0,0,1,0,357,0,genuine,
56fcb225-a8e9-4fc5-8b4e-061013cbee3a,2026-09-12T07:53:01.708345,RewardDesk,rewarddesk@demo,781.51,1.1183,0,2,3,0.4816,0,0,0,0,2120,0,genuine,
ffaff7ee-6033-4d80-a690-4bb5ad28690d,2026-09-10T02:44:01.560148,RewardDesk,rewarddesk@demo,1014.79,2.1293,0,1,19,0.344,0,0,0,0,710,0,genuine,
5acc2c12-4566-48f3-a3bf-8b899db4f00f,2026-09-10T12:41:01.780672,Rahul,rahul@demo,1226.17,2.19,0,0,6,0.0938,0,0,1,0,1877,0,genuine,
aed6c2ac-0f8e-4ee6-a7d7-0e93dcfc1cbe,2026-09-09T20:47:01.632626,RewardDesk,rewarddesk@demo,3243.52,1.2663,0,1,23,0.2509,0,0,0,0,973,1,new_mule_fraud,0.9315
3c795459-fae2-40eb-8e2e-0d9624c2c682,2026-09-12T01:28:01.537276,RewardDesk,rewarddesk@demo,976.32,0.4671,0,1,20,0.1697,0,0,0,0,1168,1,new_mule_fraud,0.8999
26b6cd09-15ac-4fbb-bbb6-28d829646feb,2026-09-11T18:03:01.734121,Neha,neha@demo,2241.57,0.7395,0,2,17,0.2519,0,0,1,0,1422,0,genuine,
a4b3169d-f4b0-4bd2-b659-e6bda9c2b142,2026-09-10T13:24:01.660869,Neha,neha@demo,1884.88,2.1215,0,1,17,0.4498,0,0,1,0,1154,0,genuine,
0cbd42dd-7849-49ff-9b43-3aff7b632db2,2026-09-09T23:13:01.749758,Neha,neha@demo,2843.46,1.4288,0,1,23,0.549,0,0,0,0,2437,0,genuine,
c5eac388-8e30-4f53-aa5d-95d198c4a8bf,2026-09-10T04:27:01.589802,Neha,neha@demo,737.71,1.8811,0,2,15,0.0649,0,0,0,0,1021,0,genuine,
a3bc0860-4622-4fbf-81b2-9a8512a9d879,2026-09-12T00:29:01.703386,Rahul,rahul@demo,2186.65,0.2882,0,2,1,0.1058,0,0,0,0,2307,0,genuine,
c143908b-ce3e-4a60-ad5f-daa9e42024af,2026-09-12T07:33:01.652225,RewardDesk,rewarddesk@demo,1351.78,0.3561,1,1,2,0.1058,0,1,0,0,1129,0,genuine,
ce03bdf6-ebdb-49c4-b67b-4c96a0d7b9c4,2026-09-10T06:40:01.762679,RewardDesk,rewarddesk@demo,351.34,0.6911,0,2,6,0.4394,0,0,0,0,1528,0,genuine,
83c8940d-5e48-4dcb-adf7-0a1cc8235889,2026-09-11T11:31:01.644624,RewardDesk,rewarddesk@demo,3143.1,1.4947,0,0,8,0.1299,0,0,0,0,1242,1,new_mule_fraud,0.9452
56525b12-fb8f-4b28-b15d-3e30db1342b6,2026-09-12T11:40:01.743676,RewardDesk,rewarddesk@demo,1194.55,0.8044,0,1,2,0.5077,0,0,0,0,2424,0,genuine,
e400c7d7-66da-47db-917e-634d65d40bd1,2026-09-10T22:49:01.529663,QuickCash,quickcash@demo,852.77,2.1062,0,2,20,0.0642,0,0,0,0,2446,0,genuine,
b727900b-61fc-4a32-a884-d3a1283797f4,2026-09-11T01:25:01.748195,Neha,neha@demo,3027.32,0.8777,0,2,18,0.2667,0,0,0,0,948,0,genuine,
063eca46-f3d1-4826-ba29-5015dc946b37,2026-09-10T07:27:01.683675,Neha,neha@demo,1084.16,2.1589,0,1,21,0.4431,0,1,0,0,2332,0,genuine,
1a6836af-4375-4922-8805-ad060d0cb59a,2026-09-10T10:36:01.732952,QuickCash,quickcash@demo,1621.28,1.1014,0,2,19,0.1953,0,0,0,0,2061,0,genuine,
601d2d92-2f24-4746-9ec6-75706d37d98f,2026-09-10T22:32:01.772690,RewardDesk,rewarddesk@demo,1693.22,0.8592,1,1,20,0.3274,0,0,0,0,1170,1,new_mule_fraud,0.9294
dad7c3f2-986d-4851-ae9f-1aab3da789bf,2026-09-10T02:40:01.658859,Neha,neha@demo,499.08,1.8485,1,1,20,0.2318,0,0,0,0,2173,0,genuine,
5b49a1c3-de86-4efc-a651-ec3646754064,2026-09-11T07:32:01.656084,RewardDesk,rewarddesk@demo,1187.15,2.0781,0,1,9,0.1381,0,0,0,0,1404,0,genuine,
335c0ce8-833a-4b5a-97ce-90eb627dd52a,2026-09-10T04:58:01.760035,QuickCash,quickcash@demo,1121.52,1.7674,0,0,11,0.1682,0,0,0,0,1665,0,genuine,
a8ecd7c5-d9cd-466b-bdc6-a7a8202af1c0,2026-09-11T14:49:01.683064,RewardDesk,rewarddesk@demo,809.83,0.8018,1,0,21,0.1776,0,0,0,0,1791,0,genuine,
5f1f3085-17ff-4f51-987b-39013a39db6d,2026-09-09T20:45:01.638430,RewardDesk,rewarddesk@demo,1771.25,1.1797,0,1,21,0.4822,0,0,0,0,1386,1,new_mule_fraud,0.922
50c03d8f-b23b-460e-949b-f0a2fd9f5761,2026-09-09T23:34:01.645382,RewardDesk,rewarddesk@demo,1448.27,1.3216,0,0,23,0.338,0,0,0,1,368,0,genuine,
e7862a5a-1d4c-413c-be58-9e2fd1400986,2026-09-11T18:19:01.689219,RewardDesk,rewarddesk@demo,419.16,0.7695,1,1,23,0.3889,0,0,0,0,447,0,genuine,
6c633974-e12f-42d9-951d-2edb6eb7518d,2026-09-11T03:18:01.727827,Rahul,rahul@demo,532.08,0.6611,0,1,12,0.0699,0,0,0,0,141,0,genuine,
7e121c02-70b3-443e-9d13-e8b6d801c535,2026-09-09T21:23:01.613848,Rahul,rahul@demo,1137.13,2.0116,0,0,1,0.402,0,0,0,0,2102,0,genuine,
1b94053c-9d69-422f-a8ca-7f4c0445f11e,2026-09-10T20:15:01.760393,Rahul,rahul@demo,16215.46,4.1016,1,6,48,0.8386,3,0,3,0,247,1,old_fraud,
a538fe2a-3950-42d1-a1db-1f1cbdc8c730,2026-09-11T08:11:01.661509,QuickCash,quickcash@demo,1343.38,1.2582,0,1,3,0.4716,0,0,1,1,728,0,genuine,
96bd5748-51a7-43b5-a974-2f6c029e282a,2026-09-09T19:02:01.749704,QuickCash,quickcash@demo,3999.78,0.7734,0,1,24,0.5013,0,0,0,0,1395,0,genuine,
f97c4747-f604-48f5-b136-02baa1c636fb,2026-09-12T08:11:01.753435,Neha,neha@demo,1553.44,0.4892,0,1,9,0.1828,0,0,0,0,1664,0,genuine,
20fdd8af-7393-4f8f-9fdb-64027472a237,2026-09-12T10:14:01.672143,Rahul,rahul@demo,1646.68,0.753,0,2,19,0.242,0,0,1,1,1359,0,genuine,
0ff19db9-b586-4152-947e-5c3f1f3d0df7,2026-09-12T12:16:01.624181,Rahul,rahul@demo,681.05,1.4781,0,3,16,0.0961,1,0,1,1,406,0,genuine,
6dda0401-7c89-4519-b08c-e01e97555ed5,2026-09-12T13:15:01.565663,Neha,neha@demo,1665.24,1.0089,0,0,7,0.1986,0,0,1,0,2259,0,genuine,
